receipt_id,date,supplier,invoice_number,amount_aud,tax_aud,category,project,status,file_found,local_file,image
19087622580,2025-12-21,CONFESSION,PVLu,17,1.55,420 - Entertainment (0%),,processed,yes,/Users/benknight/Code/act-global-infrastructure/Dext/nicholas-marchesi-2026-05-15/CONFESSION - 2025-12-21 - PVLu.pdf,https://rbnk.me/i/0m7oP9RGmWw
19087274300,2025-12-21,Millicent Service Station,736118,138.07,12.55,449 - MV - Fuel & Oil,,processed,yes,/Users/benknight/Code/act-global-infrastructure/Dext/nicholas-marchesi-2026-05-15/Millicent Service Station - 2025-12-21 - 736118.jpg,https://rbnk.me/i/y5X12mXW6M4
19085011710,2025-12-20,BP,,155.72,13.52,449 - MV - Fuel & Oil,,processed,yes,/Users/benknight/Code/act-global-infrastructure/Dext/nicholas-marchesi-2026-05-15/BP - 2025-12-20 - 19085011710.jpg,https://rbnk.me/i/P3UnwZXhFjs
19084249800,2025-12-19,Izzy Mobile,21233,671.9,61.08,451 - MV - Repairs & Maintenance,,processed,yes,/Users/benknight/Code/act-global-infrastructure/Dext/nicholas-marchesi-2026-05-15/Izzy Mobile - 2025-12-19 - 21233.pdf,https://rbnk.me/i/m2KX0WU1KmA
19074522890,2025-12-19,The Maleny Pie Guy,,25.4,2.31,423 - Catering,,processed,yes,/Users/benknight/Code/act-global-infrastructure/Dext/nicholas-marchesi-2026-05-15/The Maleny Pie Guy - 2025-12-19 - 19074522890.pdf,https://rbnk.me/i/lNuiwLD0whg
19074517090,2025-12-19,Defy,INV-1558,3260.63,0,400 - Advertising & Marketing,,processed,yes,/Users/benknight/Code/act-global-infrastructure/Dext/nicholas-marchesi-2026-05-15/Defy - 2025-12-19 - INV-1558.pdf,https://rbnk.me/i/sNnK_lPD_KE
19074517000,2025-12-19,Defy Manufacturing,INV-1558,3199.83,290.89,412 - Consulting & Accounting,,processed,yes,/Users/benknight/Code/act-global-infrastructure/Dext/nicholas-marchesi-2026-05-15/Defy Manufacturing - 2025-12-19 - INV-1558.pdf,https://rbnk.me/i/pu7cj_aD0T0
19064068550,2025-12-18,The Funding Network,,55197,0,417 - Donations (0%),,processed,yes,/Users/benknight/Code/act-global-infrastructure/Dext/nicholas-marchesi-2026-05-15/The Funding Network - 2025-12-18 - 19064068550.pdf,https://rbnk.me/i/9XYealm2v8Q
19060041360,2025-12-18,BP,,142.09,12.13,449 - MV - Fuel & Oil,,processed,yes,/Users/benknight/Code/act-global-infrastructure/Dext/nicholas-marchesi-2026-05-15/BP - 2025-12-18 - 19060041360.jpg,https://rbnk.me/i/dvx7yIU4joY
19046482000,2025-12-17,Qantas,081-2380560817,259.16,23.56,493 - Travel - National,,processed,yes,/Users/benknight/Code/act-global-infrastructure/Dext/nicholas-marchesi-2026-05-15/Qantas - 2025-12-17 - 081-2380560817.pdf,https://rbnk.me/i/Smehdv7FqGw
19045635130,2025-12-16,Happy Boy,SP-29 1216095403,197.99,17.93,421 - Light meals &  refreshments,,processed,yes,/Users/benknight/Code/act-global-infrastructure/Dext/nicholas-marchesi-2026-05-15/Happy Boy - 2025-12-16 - SP-29 1216095403.jpg,https://rbnk.me/i/8tJxQPxNEGY
19032494520,2025-12-16,Oonchiumpa Consultancy and Services,INV-0027,5940,540,486 - Sub-contractors,,processed,yes,/Users/benknight/Code/act-global-infrastructure/Dext/nicholas-marchesi-2026-05-15/Oonchiumpa Consultancy and Services - 2025-12-16 - INV-0027.pdf,https://rbnk.me/i/GSjCBUDI_BU
19031656350,2025-12-16,Qantas,,130,0,493 - Travel - National,,processed,yes,/Users/benknight/Code/act-global-infrastructure/Dext/nicholas-marchesi-2026-05-15/Qantas - 2025-12-16 - 19031656350.jpg,https://rbnk.me/i/9QwiijcXaHk
19031289500,2025-12-16,1300 Washer,I0016086,13980,1270.91,446 - Materials & Supplies,,processed,yes,/Users/benknight/Code/act-global-infrastructure/Dext/nicholas-marchesi-2026-05-15/1300 Washer - 2025-12-16 - I0016086.pdf,https://rbnk.me/i/bP5yB05JYlE
19031111760,2025-12-16,DuYu Coffee,,22.26,2.02,421 - Light meals &  refreshments,,processed,yes,/Users/benknight/Code/act-global-infrastructure/Dext/nicholas-marchesi-2026-05-15/DuYu Coffee - 2025-12-16 - 19031111760.pdf,https://rbnk.me/i/FsP4_ZbOehU
19022147490,2025-12-15,The Matnic Trust,00036179,6441.74,0,446 - Materials & Supplies,,processed,yes,/Users/benknight/Code/act-global-infrastructure/Dext/nicholas-marchesi-2026-05-15/The Matnic Trust - 2025-12-15 - 00036179.pdf,https://rbnk.me/i/beuiiPpleaM
19014648650,2025-12-15,BP,83398,95.65,6.33,449 - MV - Fuel & Oil,,processed,yes,/Users/benknight/Code/act-global-infrastructure/Dext/nicholas-marchesi-2026-05-15/BP - 2025-12-15 - 83398.jpg,https://rbnk.me/i/N5F06z5TJOI
19014487700,2025-12-15,F V Snowdon And J R Rowden,,37.5,3.41,421 - Light meals &  refreshments,,processed,yes,/Users/benknight/Code/act-global-infrastructure/Dext/nicholas-marchesi-2026-05-15/F V Snowdon And J R Rowden - 2025-12-15 - 19014487700.pdf,https://rbnk.me/i/xAhQZ-zrJyk
19011679030,2025-12-14,Bunnings Warehouse,2325/00285669,596.96,54.27,446 - Materials & Supplies,,processed,yes,/Users/benknight/Code/act-global-infrastructure/Dext/nicholas-marchesi-2026-05-15/Bunnings Warehouse - 2025-12-14 - 232500285669.jpg,https://rbnk.me/i/2R5QIqDRSRE
19011641810,2025-12-14,Todd Tavern,37927580,197.47,17.95,421 - Light meals &  refreshments,,processed,yes,/Users/benknight/Code/act-global-infrastructure/Dext/nicholas-marchesi-2026-05-15/Todd Tavern - 2025-12-14 - 37927580.jpg,https://rbnk.me/i/lEiqI7nJf6w
19011508530,2025-12-14,Qantas Group Accommodation,QAPCTKVQ6,135,12.27,493 - Travel - National,,processed,yes,/Users/benknight/Code/act-global-infrastructure/Dext/nicholas-marchesi-2026-05-15/Qantas Group Accommodation - 2025-12-14 - QAPCTKVQ6.pdf,https://rbnk.me/i/oYTp3LkT7Ho
19011445810,2025-12-14,WizBang Technologies,1511719,82.17,7.47,421 - Light meals &  refreshments,,processed,yes,/Users/benknight/Code/act-global-infrastructure/Dext/nicholas-marchesi-2026-05-15/WizBang Technologies - 2025-12-14 - 1511719.jpg,https://rbnk.me/i/cIJ6p8daCdw
19011033320,2025-12-13,Memories Bistro,P5R4,77.22,7.02,493 - Travel - National,,processed,yes,/Users/benknight/Code/act-global-infrastructure/Dext/nicholas-marchesi-2026-05-15/Memories Bistro - 2025-12-13 - P5R4.jpg,https://rbnk.me/i/KY9SAjohMfw
19011033180,2025-12-13,Memories Bistro,9oxa,60.96,5.54,493 - Travel - National,,processed,yes,/Users/benknight/Code/act-global-infrastructure/Dext/nicholas-marchesi-2026-05-15/Memories Bistro - 2025-12-13 - 9oxa.jpg,https://rbnk.me/i/zb2rbFhRISo
19008639490,2025-12-13,Qantas,081-2380331073,114.33,10.39,493 - Travel - National,,processed,yes,/Users/benknight/Code/act-global-infrastructure/Dext/nicholas-marchesi-2026-05-15/Qantas - 2025-12-13 - 081-2380331073.pdf,https://rbnk.me/i/93ZbarQ4eio
19008065110,2025-11-12,Kennards Hire,28269137,424,0,432 - Hire Expenses,,processed,yes,/Users/benknight/Code/act-global-infrastructure/Dext/nicholas-marchesi-2026-05-15/Kennards Hire - 2025-11-12 - 28269137.pdf,https://rbnk.me/i/ysNz78dpCbw
19008064240,2025-12-12,Kennards Hire,28225267,106,9.64,432 - Hire Expenses,,processed,yes,/Users/benknight/Code/act-global-infrastructure/Dext/nicholas-marchesi-2026-05-15/Kennards Hire - 2025-12-12 - 28225267.pdf,https://rbnk.me/i/AxsvPszvgFM
19008057480,2025-12-12,Tennant Creek Retreat,,370,33.64,420 - Entertainment (0%),,processed,yes,/Users/benknight/Code/act-global-infrastructure/Dext/nicholas-marchesi-2026-05-15/Tennant Creek Retreat - 2025-12-12 - 19008057480.pdf,https://rbnk.me/i/s7z4-3h6NjA
19008056480,2025-12-11,Hatch Electrical,786,3677.34,334.33,486 - Sub-contractors,,processed,yes,/Users/benknight/Code/act-global-infrastructure/Dext/nicholas-marchesi-2026-05-15/Hatch Electrical - 2025-12-11 - 786.pdf,https://rbnk.me/i/jnqwp60fvX8
19008054410,2025-12-12,DuYu Coffee,,73.67,6.7,421 - Light meals &  refreshments,,processed,yes,/Users/benknight/Code/act-global-infrastructure/Dext/nicholas-marchesi-2026-05-15/DuYu Coffee - 2025-12-12 - 19008054410.pdf,https://rbnk.me/i/8_Cfv5qGsIM
19008053020,2025-12-12,Department of Housing,INV-0235,200,0,,,processed,yes,/Users/benknight/Code/act-global-infrastructure/Dext/nicholas-marchesi-2026-05-15/Department of Housing - 2025-12-12 - INV-0235.pdf,https://rbnk.me/i/ASdtdfMnUwg
19008050570,2025-12-12,The Roastery Cafe,,19.23,0,421 - Light meals &  refreshments,,processed,yes,/Users/benknight/Code/act-global-infrastructure/Dext/nicholas-marchesi-2026-05-15/The Roastery Cafe - 2025-12-12 - 19008050550.pdf,https://rbnk.me/i/rg5s0JsaSqM
19008050550,2025-12-12,The Roastery Cafe,,81.97,7.45,421 - Light meals &  refreshments,,processed,yes,/Users/benknight/Code/act-global-infrastructure/Dext/nicholas-marchesi-2026-05-15/The Roastery Cafe - 2025-12-12 - 19008050550.pdf,https://rbnk.me/i/NY2SHipN2zg
19007986950,2025-12-12,BP,606286,137.33,12.48,449 - MV - Fuel & Oil,,processed,yes,/Users/benknight/Code/act-global-infrastructure/Dext/nicholas-marchesi-2026-05-15/BP - 2025-12-12 - 606286.jpg,https://rbnk.me/i/xTu0T50Kemk
19007986460,2025-12-12,BP,606285,21.47,1.95,449 - MV - Fuel & Oil,,processed,yes,/Users/benknight/Code/act-global-infrastructure/Dext/nicholas-marchesi-2026-05-15/BP - 2025-12-12 - 606285.jpg,https://rbnk.me/i/xgSumXpWwSA
18999043910,2025-12-12,Reddy Express,S1903X-S1903X01-1765528079301,122.71,10.43,493 - Travel - National,,processed,yes,/Users/benknight/Code/act-global-infrastructure/Dext/nicholas-marchesi-2026-05-15/Reddy Express - 2025-12-12 - S1903X-S1903X01-1765528079301.jpg,https://rbnk.me/i/44LUPK0VcZY
18997555400,2025-12-12,Kmart,2962 1104 091,21,1.91,446 - Materials & Supplies,,processed,yes,/Users/benknight/Code/act-global-infrastructure/Dext/nicholas-marchesi-2026-05-15/Kmart - 2025-12-12 - 2962 1104 091.jpg,https://rbnk.me/i/FgxMZUV8sf4
18997555340,2025-12-12,Kmart,5655 1104 061,22,2,446 - Materials & Supplies,,processed,yes,/Users/benknight/Code/act-global-infrastructure/Dext/nicholas-marchesi-2026-05-15/Kmart - 2025-12-12 - 5655 1104 061.jpg,https://rbnk.me/i/Aof5ACMa4ec
18983711550,2025-12-11,Repco,4050822667,96,8.73,451 - MV - Repairs & Maintenance,,processed,yes,/Users/benknight/Code/act-global-infrastructure/Dext/nicholas-marchesi-2026-05-15/Repco - 2025-12-11 - 4050822667.jpg,https://rbnk.me/i/8iSz6hxwSII
18982797860,2025-12-11,Loadshift Sydney,,1243.59,4.72,,,processed,yes,/Users/benknight/Code/act-global-infrastructure/Dext/nicholas-marchesi-2026-05-15/Loadshift Sydney - 2025-12-11 - 18982797860.pdf,https://rbnk.me/i/pKaPv_r2BWE
18982518410,2025-12-09,The Sand Yard,INV-13350,1968,178.91,446 - Materials & Supplies,,processed,yes,/Users/benknight/Code/act-global-infrastructure/Dext/nicholas-marchesi-2026-05-15/The Sand Yard - 2025-12-09 - INV-13350.pdf,https://rbnk.me/i/lb2U9nI0X4s
18982517770,2025-12-09,The Sand Yard,INV-13358,1044.44,94.94,446 - Materials & Supplies,,processed,yes,/Users/benknight/Code/act-global-infrastructure/Dext/nicholas-marchesi-2026-05-15/The Sand Yard - 2025-12-09 - INV-13358.pdf,https://rbnk.me/i/sJj1GEQ4_sQ
18982513450,2025-12-09,Budget Car and Truck Rental (NT),345958465,177.36,16.12,493 - Travel - National,,processed,yes,/Users/benknight/Code/act-global-infrastructure/Dext/nicholas-marchesi-2026-05-15/Budget Car and Truck Rental (NT) - 2025-12-09 - 345958465.pdf,https://rbnk.me/i/-OeiA8xCUBM
18981952600,2025-12-11,Budget Petrol Mascot,,42.83,3.89,449 - MV - Fuel & Oil,,processed,yes,/Users/benknight/Code/act-global-infrastructure/Dext/nicholas-marchesi-2026-05-15/Budget Petrol Mascot - 2025-12-11 - 18981952600.jpg,https://rbnk.me/i/9iVQLDRR7Lk
18972378910,2025-12-10,The Sand Yard,INV-13377,373.52,33.95,446 - Materials & Supplies,,processed,yes,/Users/benknight/Code/act-global-infrastructure/Dext/nicholas-marchesi-2026-05-15/The Sand Yard - 2025-12-10 - INV-13377.jpg,https://rbnk.me/i/yYm9443M-AY
18967683620,2025-12-10,Bunnings Warehouse,7016/01217395,548.81,49.89,446 - Materials & Supplies,,processed,yes,/Users/benknight/Code/act-global-infrastructure/Dext/nicholas-marchesi-2026-05-15/Bunnings Warehouse - 2025-12-10 - 701601217395.jpg,https://rbnk.me/i/7kuUC8_vIis
18954477290,2025-12-09,Kennards Hire,,1714,0,432 - Hire Expenses,,processed,yes,/Users/benknight/Code/act-global-infrastructure/Dext/nicholas-marchesi-2026-05-15/Kennards Hire - 2025-12-09 - 18954477290.pdf,https://rbnk.me/i/pVANo4KfbR8
18954455200,2025-12-08,Celebrants Australia Incorporated,54G8VPTH-0001,100,0,485 - Subscriptions,,processed,yes,/Users/benknight/Code/act-global-infrastructure/Dext/nicholas-marchesi-2026-05-15/Celebrants Australia Incorporated - 2025-12-08 - 54G8VPTH-0001.pdf,https://rbnk.me/i/F9PKPW3xO6s
18954454760,2025-12-09,Budget,345958465,177.36,0,493 - Travel - National,,processed,yes,/Users/benknight/Code/act-global-infrastructure/Dext/nicholas-marchesi-2026-05-15/Budget - 2025-12-09 - 345958465.pdf,https://rbnk.me/i/KEZT5l97ipY
18939237500,2025-12-08,Kennards Hire,28207657,6616,601.45,432 - Hire Expenses,,processed,yes,/Users/benknight/Code/act-global-infrastructure/Dext/nicholas-marchesi-2026-05-15/Kennards Hire - 2025-12-08 - 28207657.pdf,https://rbnk.me/i/252Ij60RCag
18938938450,2025-12-05,Container Options,00066927,5802.5,527.5,750 - Plant & Equipment,,processed,yes,/Users/benknight/Code/act-global-infrastructure/Dext/nicholas-marchesi-2026-05-15/Container Options - 2025-12-05 - 00066927.pdf,https://rbnk.me/i/ax9Vow74oCg
18936953860,2025-12-06,Apple Pty Ltd,698059208466,14.99,1.36,485 - Subscriptions,,processed,yes,/Users/benknight/Code/act-global-infrastructure/Dext/nicholas-marchesi-2026-05-15/Apple Pty Ltd - 2025-12-06 - 698059208466.pdf,https://rbnk.me/i/GafEuhRSs2U
18920458380,2025-11-28,The Funding Network,,89361,0,417 - Donations (0%),,processed,yes,/Users/benknight/Code/act-global-infrastructure/Dext/nicholas-marchesi-2026-05-15/The Funding Network - 2025-11-28 - 18920458380.pdf,https://rbnk.me/i/vKhNVnNWyj8
18920343010,2025-11-30,Google Australia,5424016027,67.98,6.18,485 - Subscriptions,,processed,yes,/Users/benknight/Code/act-global-infrastructure/Dext/nicholas-marchesi-2026-05-15/Google Australia - 2025-11-30 - 5424016027.pdf,https://rbnk.me/i/7ScmkKCLKW8
18920223910,2025-12-02,Domino's Pizza Enterprises,2b3e62d0-cf1f-11f0-8616-e178babb561b,330,0,421 - Light meals &  refreshments,,processed,yes,/Users/benknight/Code/act-global-infrastructure/Dext/nicholas-marchesi-2026-05-15/Domino's Pizza Enterprises - 2025-12-02 - 2b3e62d0-cf1f-11f0-8616-e178babb561b.pdf,https://rbnk.me/i/KWRtg-Kxh6Y
18920209580,2025-12-04,AGL,,290.11,0,"445 - Light, Power, Heating",Rental - 601 Maleny-Kenilworth Rd,processed,yes,/Users/benknight/Code/act-global-infrastructure/Dext/nicholas-marchesi-2026-05-15/AGL - 2025-12-04 - 18920209580.pdf,https://rbnk.me/i/MKDJoKXruI8
18918893750,2025-12-04,Uber,,91.83,8.35,"452 - Parking, Tolls & Taxis",,processed,yes,/Users/benknight/Code/act-global-infrastructure/Dext/nicholas-marchesi-2026-05-15/Uber - 2025-12-04 - 18918893750.pdf,https://rbnk.me/i/1ZKwMFi5s6Y
18918165920,2025-12-03,Edmonds Landscaping Supplies,000007,48,4.36,446 - Materials & Supplies,,processed,yes,/Users/benknight/Code/act-global-infrastructure/Dext/nicholas-marchesi-2026-05-15/Edmonds Landscaping Supplies - 2025-12-03 - 000007.jpg,https://rbnk.me/i/xnGzeuislNw
18918165900,2025-12-03,Edmonds Landscaping Supplies,000008,264,24,446 - Materials & Supplies,,processed,yes,/Users/benknight/Code/act-global-infrastructure/Dext/nicholas-marchesi-2026-05-15/Edmonds Landscaping Supplies - 2025-12-03 - 000008.jpg,https://rbnk.me/i/hOs-Gn-VEJ4
18918165890,2025-12-03,Liberty Idalia,,61.42,5.58,449 - MV - Fuel & Oil,,processed,yes,/Users/benknight/Code/act-global-infrastructure/Dext/nicholas-marchesi-2026-05-15/Liberty Idalia - 2025-12-03 - 18918165890.jpg,https://rbnk.me/i/zcmkK9g-NAU
18918165880,2025-12-03,Edmonds Landscaping Supplies,000003,360,32.72,446 - Materials & Supplies,,processed,yes,/Users/benknight/Code/act-global-infrastructure/Dext/nicholas-marchesi-2026-05-15/Edmonds Landscaping Supplies - 2025-12-03 - 000003.jpg,https://rbnk.me/i/PpCH8_SNR4o
18918165860,2025-12-03,Edmonds Landscaping Supplies,000014,240,21.81,446 - Materials & Supplies,,processed,yes,/Users/benknight/Code/act-global-infrastructure/Dext/nicholas-marchesi-2026-05-15/Edmonds Landscaping Supplies - 2025-12-03 - 000014.jpg,https://rbnk.me/i/0KH-DC7sSEU
18918158860,2025-12-04,Nighton Harvey,865569,124.79,11.34,449 - MV - Fuel & Oil,,processed,yes,/Users/benknight/Code/act-global-infrastructure/Dext/nicholas-marchesi-2026-05-15/Nighton Harvey - 2025-12-04 - 865569.jpg,https://rbnk.me/i/7Thq6Q3M7Lo
18908407100,2025-11-30,Maleny Hardware And Rural Supplies,,485.61,44.15,446 - Materials & Supplies,Farm Activities,processed,yes,/Users/benknight/Code/act-global-infrastructure/Dext/nicholas-marchesi-2026-05-15/Maleny Hardware And Rural Supplies - 2025-11-30 - 18908407100.pdf,https://rbnk.me/i/EhY-_eLTAF4
18892626420,2025-12-04,Joseph Kirmos,,2737.5,0,486 - Sub-contractors,,processed,yes,/Users/benknight/Code/act-global-infrastructure/Dext/nicholas-marchesi-2026-05-15/Joseph Kirmos - 2025-12-04 - 18892626420.pdf,https://rbnk.me/i/mu2_F18AL3E
18892515540,2025-12-03,TNT Plastering & Maintenance,IV00402,1200,0,,,processed,yes,/Users/benknight/Code/act-global-infrastructure/Dext/nicholas-marchesi-2026-05-15/TNT Plastering & Maintenance - 2025-12-03 - IV00402.pdf,https://rbnk.me/i/vTiYgF7MKk0
18875274470,2025-12-02,Sunshine Coast Council,209683,44.9,0,467 - Rates & Water (0%),,processed,yes,/Users/benknight/Code/act-global-infrastructure/Dext/nicholas-marchesi-2026-05-15/Sunshine Coast Council - 2025-12-02 - 209683.jpg,https://rbnk.me/i/cl3sw6u1498
18872101290,2025-12-02,Hermit Park - Good Morning Coffee,457741608,138.2,12.43,421 - Light meals &  refreshments,,processed,yes,/Users/benknight/Code/act-global-infrastructure/Dext/nicholas-marchesi-2026-05-15/Hermit Park - Good Morning Coffee - 2025-12-02 - 457741608.jpg,https://rbnk.me/i/PkK_C4EOHZo
18869744690,2025-12-01,X Global LLC,HVRABFE0-0001,15,0,485 - Subscriptions,,processed,yes,/Users/benknight/Code/act-global-infrastructure/Dext/nicholas-marchesi-2026-05-15/X Global LLC - 2025-12-01 - HVRABFE0-0001 (2).pdf,https://rbnk.me/i/mN4-v3Y_3JE
18869744680,2025-12-01,X Global LLC,HVRABFE0-0001,15,0,485 - Subscriptions,,processed,yes,/Users/benknight/Code/act-global-infrastructure/Dext/nicholas-marchesi-2026-05-15/X Global LLC - 2025-12-01 - HVRABFE0-0001 (2).pdf,https://rbnk.me/i/53WXk9_RO78
18858780040,2025-12-01,Bunnings Warehouse,8437/01625281,131.58,11.96,446 - Materials & Supplies,,processed,yes,/Users/benknight/Code/act-global-infrastructure/Dext/nicholas-marchesi-2026-05-15/Bunnings Warehouse - 2025-12-01 - 843701625281.jpg,https://rbnk.me/i/C03T4xi2ns8
18858762070,2025-12-01,Bunnings Warehouse,8437/01625278,2885.9,262.35,446 - Materials & Supplies,,processed,yes,/Users/benknight/Code/act-global-infrastructure/Dext/nicholas-marchesi-2026-05-15/Bunnings Warehouse - 2025-12-01 - 843701625278.pdf,https://rbnk.me/i/iKRvXIIls34
18855860820,2025-11-30,Little Pegs,,60,2.18,421 - Light meals &  refreshments,,processed,yes,/Users/benknight/Code/act-global-infrastructure/Dext/nicholas-marchesi-2026-05-15/Little Pegs - 2025-11-30 - 18855860820.pdf,https://rbnk.me/i/L2sWI034bYA
18853307170,2025-12-01,Hermit Park - Good Morning Coffee,a895999093,55.96,5.02,421 - Light meals &  refreshments,,processed,yes,/Users/benknight/Code/act-global-infrastructure/Dext/nicholas-marchesi-2026-05-15/Hermit Park - Good Morning Coffee - 2025-12-01 - a895999093.jpg,https://rbnk.me/i/zh16zpNmXWc
18851252420,2025-11-30,POLOLA,,549.05,49.91,421 - Light meals &  refreshments,,processed,yes,/Users/benknight/Code/act-global-infrastructure/Dext/nicholas-marchesi-2026-05-15/POLOLA - 2025-11-30 - 18851252420.jpg,https://rbnk.me/i/9OXas5pwLu8
18850972580,2025-11-30,Sunshine Coast Council,209438,44.9,0,467 - Rates & Water (0%),,processed,yes,/Users/benknight/Code/act-global-infrastructure/Dext/nicholas-marchesi-2026-05-15/Sunshine Coast Council - 2025-11-30 - 209438.jpg,https://rbnk.me/i/tOZBypPPO8k
18850957530,2025-11-30,Bunnings Warehouse,014-84245-8469-2025-11-30,632.52,57.5,446 - Materials & Supplies,,processed,yes,/Users/benknight/Code/act-global-infrastructure/Dext/nicholas-marchesi-2026-05-15/Bunnings Warehouse - 2025-11-30 - 014-84245-8469-2025-11-30.jpg,https://rbnk.me/i/ibiV4Mfx0tg
18850092580,2025-11-30,TNT Plastering & Maintenance,IV00401,2000,0,,,processed,yes,/Users/benknight/Code/act-global-infrastructure/Dext/nicholas-marchesi-2026-05-15/TNT Plastering & Maintenance - 2025-11-30 - IV00401.pdf,https://rbnk.me/i/5IQCGDAPXf8
18848859110,2025-11-29,Shorehouse Townsville,,486.19,44.2,420 - Entertainment (0%),,processed,yes,/Users/benknight/Code/act-global-infrastructure/Dext/nicholas-marchesi-2026-05-15/Shorehouse Townsville - 2025-11-29 - 18848859110.jpg,https://rbnk.me/i/bSCtO4msyzs
18848109700,2025-11-29,Qantas,081-2379811175,975.23,8.55,493 - Travel - National,,processed,yes,/Users/benknight/Code/act-global-infrastructure/Dext/nicholas-marchesi-2026-05-15/Qantas - 2025-11-29 - 081-2379811175.pdf,https://rbnk.me/i/QDak7aYwHzE
18848109670,2025-11-28,Maleny Hardware And Rural Supplies,180989,21.71,1.97,446 - Materials & Supplies,Farm Activities,processed,yes,/Users/benknight/Code/act-global-infrastructure/Dext/nicholas-marchesi-2026-05-15/Maleny Hardware And Rural Supplies - 2025-11-28 - 180989.pdf,https://rbnk.me/i/BfL6xECzlHQ
18848109430,2025-11-26,Apple Pty Ltd,856054837966,29.99,2.73,485 - Subscriptions,,processed,yes,/Users/benknight/Code/act-global-infrastructure/Dext/nicholas-marchesi-2026-05-15/Apple Pty Ltd - 2025-11-26 - 856054837966.pdf,https://rbnk.me/i/L_uiHuXnoG8
18847597620,2025-11-29,Defy,1588-2055,1894.1,0,400 - Advertising & Marketing,,processed,yes,/Users/benknight/Code/act-global-infrastructure/Dext/nicholas-marchesi-2026-05-15/Defy - 2025-11-29 - 1588-2055.pdf,https://rbnk.me/i/ADYJBGo4vOM
18847593970,2025-11-28,Defy Manufacturing,INV-1518,1858.78,168.98,400 - Advertising & Marketing,,processed,yes,/Users/benknight/Code/act-global-infrastructure/Dext/nicholas-marchesi-2026-05-15/Defy Manufacturing - 2025-11-28 - INV-1518.pdf,https://rbnk.me/i/Atj2XnZTVI4
18847355990,2025-11-24,Car Park,JQ793,119,0,"452 - Parking, Tolls & Taxis",,processed,yes,/Users/benknight/Code/act-global-infrastructure/Dext/nicholas-marchesi-2026-05-15/Car Park - 2025-11-24 - JQ793.pdf,https://rbnk.me/i/IHImm4Sc6QI
18838044580,2025-11-28,Kennards Hire,28190595,3745,0,432 - Hire Expenses,,processed,yes,/Users/benknight/Code/act-global-infrastructure/Dext/nicholas-marchesi-2026-05-15/Kennards Hire - 2025-11-28 - 28190595.pdf,https://rbnk.me/i/XYZXAbGtd9Q
18837954640,2025-11-21,Budget,349744231,317.98,28.91,493 - Travel - National,,processed,yes,/Users/benknight/Code/act-global-infrastructure/Dext/nicholas-marchesi-2026-05-15/Budget - 2025-11-21 - 349744231.pdf,https://rbnk.me/i/jqSxgVA5GCg
18837952890,2025-11-24,Uber,,65.34,5.94,"452 - Parking, Tolls & Taxis",,processed,yes,/Users/benknight/Code/act-global-infrastructure/Dext/nicholas-marchesi-2026-05-15/Uber - 2025-11-24 - 18837952890.pdf,https://rbnk.me/i/ZciG4boR4OU
18837950420,2025-11-27,Auto Sparky,76586,674,61.27,451 - MV - Repairs & Maintenance,,processed,yes,/Users/benknight/Code/act-global-infrastructure/Dext/nicholas-marchesi-2026-05-15/Auto Sparky - 2025-11-27 - 76586.pdf,https://rbnk.me/i/EEJKZdgqyxQ
18826794540,2025-11-27,Airbnb,,4621.18,0,493 - Travel - National,,processed,yes,/Users/benknight/Code/act-global-infrastructure/Dext/nicholas-marchesi-2026-05-15/Airbnb - 2025-11-27 - 18826794540.pdf,https://rbnk.me/i/HmbUIpB0aKA
18826761890,2025-11-27,AR Equipment,INV-6798,1166,106,750 - Plant & Equipment,,processed,yes,/Users/benknight/Code/act-global-infrastructure/Dext/nicholas-marchesi-2026-05-15/AR Equipment - 2025-11-27 - INV-6798.pdf,https://rbnk.me/i/Xb53hCGa3CQ
18815550870,2025-11-26,Airbnb,RCHXXK2NSN,2324.8,0,493 - Travel - National,,processed,yes,/Users/benknight/Code/act-global-infrastructure/Dext/nicholas-marchesi-2026-05-15/Airbnb - 2025-11-26 - RCHXXK2NSN.pdf,https://rbnk.me/i/7snCNl-0sPY
18815550110,2025-11-26,Airbnb,RCW8S3QBZE,151.11,0,493 - Travel - National,,processed,yes,/Users/benknight/Code/act-global-infrastructure/Dext/nicholas-marchesi-2026-05-15/Airbnb - 2025-11-26 - RCW8S3QBZE.pdf,https://rbnk.me/i/g5YRatT2vcc
18815005890,2025-11-26,Allclass,,3536.35,321.49,"448 - Farm Equipment - Fuel, oil & maintenance",Farm Activities,processed,yes,/Users/benknight/Code/act-global-infrastructure/Dext/nicholas-marchesi-2026-05-15/Allclass - 2025-11-26 - 04 - 2360586.pdf,https://rbnk.me/i/b4ynXM72ND4
18815005880,2025-11-26,Allclass,416729,1587.45,144.31,"448 - Farm Equipment - Fuel, oil & maintenance",Farm Activities,processed,yes,/Users/benknight/Code/act-global-infrastructure/Dext/nicholas-marchesi-2026-05-15/Allclass - 2025-11-26 - 416729.pdf,https://rbnk.me/i/XMskeulQgwM
18815005870,2025-11-26,Allclass,416730,1948.9,177.17,"448 - Farm Equipment - Fuel, oil & maintenance",Farm Activities,processed,yes,/Users/benknight/Code/act-global-infrastructure/Dext/nicholas-marchesi-2026-05-15/Allclass - 2025-11-26 - 416730.pdf,https://rbnk.me/i/tBnibLglpNM
